INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,LOSS_EVENT_DAYS,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,EXPIRY_DAYS,INITIAL_ODOMETER,LOW_MILEAGE_USE,GENDER,BIRTHDATE,DRIVERS_LICENSE_EXPIRY,DATE_AT_CURRENT_ADDRESS,COMMUTE_DISCOUNT,SUSPICIOUS_CLAIM_TIME,SUSPICIOUS_CLAIM_FLAG,DL_EXPIRED,EXCESSIVE_CLAIM_AMOUNT
5,1,169986.6,2017-05-13,133,2017-05-20,0,1,41.85492101,-87.66782616,32407,1,2016-03-20,2017-03-20,79,156624,0,M,1982-05-20,2021-07-14,2017-08-19,0,-54,1,0,1
1,1,97838.7,2017-01-13,13,2017-01-21,0,6,41.92937566,-87.77605228,1950,1,2016-11-10,2017-11-10,314,92520,0,F,1989-09-10,2020-02-24,2000-11-25,0,301,0,0,0
2,3,130722.6,2018-06-13,164,2018-06-25,0,1,41.88204879,-87.63473674,1060,0,2017-09-21,2018-09-21,264,119604,0,M,1979-03-23,2019-08-27,2003-11-08,0,100,0,0,0
1,3,78368.1,2018-10-02,275,2018-10-16,0,4,41.87694972,-87.72779728,2967,0,2017-08-27,2018-08-27,239,68988,0,M,1948-08-07,2021-11-13,2006-08-24,0,-36,1,0,0
3,3,82391.9,2017-09-03,246,2017-09-10,0,1,41.80829584,-87.68644181,2260,0,2016-03-24,2017-03-24,83,78324,1,M,1997-07-05,2020-07-31,2014-11-23,0,-163,1,0,0
1,3,145270.4,2017-07-17,198,2017-07-29,0,1,41.80725439,-87.58667436,1472,0,2016-08-01,2017-08-01,213,138912,0,F,1959-03-14,2018-02-18,2017-04-10,0,15,0,0,0
3,3,145478.3,2016-08-27,240,2016-09-02,0,1,41.79481045,-87.66839755,1207.5,0,2015-03-26,2016-03-25,85,131292,0,M,1986-12-07,2021-11-11,1999-01-20,0,-155,1,0,0
5,3,284028.3,2018-09-22,265,2018-10-01,0,2,41.90241961,-87.7252187,3151,0,2017-07-12,2018-07-12,193,270072,0,F,1951-10-04,2021-09-01,1999-10-10,0,-72,1,0,0
5,3,237645.1,2017-05-30,150,2017-06-05,0,1,41.89757622,-87.6173485,1560,0,2016-05-26,2017-05-26,146,223404,0,F,1965-05-25,2018-02-01,2006-01-26,0,-4,1,0,0
5,3,318041.5,2017-04-07,97,2017-04-21,0,1,41.90353529,-87.66698845,1150,0,2016-04-22,2017-04-22,112,306816,0,M,1984-09-24,2019-07-29,2001-03-10,1,15,0,0,0
3,3,219581.2,2017-03-17,76,2017-03-18,1,1,41.77513858,-87.58475257,2656.5,0,2016-04-14,2017-04-14,104,209400,0,M,1947-09-09,2019-04-25,2011-10-22,0,28,0,0,0
4,3,588158.9,2018-08-01,213,2018-08-09,0,1,41.99786101,-87.68860509,1160,0,2017-06-08,2018-06-08,159,577044,0,M,1947-01-03,2018-01-03,2015-07-10,0,-54,1,1,0
1,1,220827.8,2016-09-12,256,2016-09-12,1,1,41.72244946,-87.58500357,20550,1,2015-03-09,2016-03-08,68,206172,0,F,1953-01-21,2020-04-28,2016-02-27,0,-188,1,0,1
4,3,146983.7,2018-09-29,272,2018-10-02,0,2,41.83762234,-87.66588718,2620,0,2017-07-21,2018-07-21,202,142908,0,M,1982-10-31,2018-01-30,2014-09-02,0,-70,1,1,0
4,3,149332,2017-07-02,183,2017-07-11,0,1,41.81068946,-87.71109492,2460,0,2016-04-03,2017-04-03,93,135576,0,M,1959-11-09,2018-06-16,2006-09-05,0,-90,1,0,0
5,3,62842.7,2018-09-23,266,2018-09-23,0,2,41.9221208,-87.63024326,1180,0,2017-06-22,2018-06-22,173,59772,0,F,1993-03-10,2018-01-30,2007-04-04,0,-93,1,1,0
5,3,214021.1,2016-11-11,316,2016-11-18,0,1,41.75335698,-87.70264255,2080,0,2015-06-09,2016-06-08,160,213048,0,F,1940-12-26,2018-10-06,2014-08-07,0,-156,1,0,0
1,1,172955.9,2016-01-11,11,2016-01-18,1,1,41.86625418,-87.66652414,13820,1,2015-06-02,2016-06-01,153,166968,0,M,1962-01-29,2018-08-11,2017-02-04,0,142,0,0,1
1,1,293880.1,2018-06-11,162,2018-06-23,1,1,41.85888297,-87.69336323,29600,1,2017-08-24,2018-08-24,236,279624,0,M,1982-08-08,2021-11-19,2015-06-25,0,74,0,0,1
3,3,118784.9,2017-03-08,67,2017-03-18,0,2,41.91126134,-87.67905509,1000,0,2016-04-25,2017-04-25,115,113652,0,M,1935-06-22,2021-03-26,2006-07-03,0,48,0,0,0
4,1,227731,2017-07-12,193,2017-07-20,1,1,41.85783537,-87.66628693,37200,1,2016-08-20,2017-08-20,232,226572,0,M,1937-04-24,2021-12-10,2008-02-23,0,39,0,0,1
5,1,157867.5,2018-10-14,287,2018-10-22,0,3,41.9689021,-87.66053231,23980,1,2017-10-03,2018-10-03,276,154272,0,F,1952-08-14,2020-09-08,2017-05-13,0,-11,1,0,1
3,3,454638.7,2016-05-25,146,2016-06-01,0,4,41.70818206,-87.56653528,1587,0,2015-09-09,2016-09-08,252,447792,0,F,1943-03-25,2020-03-24,1999-03-18,0,106,0,0,0
5,1,237136.2,2017-09-25,268,2017-09-28,0,5,41.82368535,-87.6217466,2530,1,2016-09-22,2017-09-22,265,228528,0,F,1956-08-17,2021-11-13,2013-06-19,0,-3,1,0,0
1,1,325206.2,2018-01-10,10,2018-01-15,1,1,41.75466012,-87.74138476,28050,1,2017-11-23,2018-11-23,327,316260,0,F,1978-11-16,2021-11-25,2004-04-06,0,317,0,0,1
2,3,112831.5,2018-08-28,240,2018-08-30,0,1,41.74619502,-87.55130797,1350,0,2017-03-10,2018-03-10,69,109554,1,F,1950-04-29,2021-02-14,2003-07-22,1,-171,1,0,0
3,1,137111.1,2018-01-21,21,2018-01-29,0,2,41.88675171,-87.67124749,13710,1,2017-08-02,2018-08-02,214,124020,0,M,1986-12-16,2020-01-01,2005-03-27,0,193,0,0,1
3,1,172496.5,2017-03-05,64,2017-03-06,1,1,41.76529142,-87.60454374,32960,1,2016-07-18,2017-07-18,199,166176,0,F,1944-08-27,2020-08-21,2014-04-27,1,135,0,0,1
1,3,253215.2,2017-10-18,291,2017-11-01,0,1,41.67506735,-87.63835457,2120,0,2016-10-04,2017-10-04,277,244788,0,F,1963-06-12,2020-03-14,2010-03-17,0,-14,1,0,0
3,3,342907.1,2017-05-22,142,2017-06-02,0,1,41.92527506,-87.66712416,1430,0,2016-02-10,2017-02-09,40,334860,0,F,1955-05-22,2021-05-08,2009-03-10,1,-102,1,0,0
5,3,120261.6,2016-02-06,37,2016-02-10,0,1,41.97609858,-87.71097626,1253.5,0,2015-03-14,2016-03-13,73,114192,0,F,1995-06-30,2021-03-06,2004-05-19,0,36,0,0,0
3,1,53558.5,2018-04-03,93,2018-04-17,0,5,41.95765315,-87.70583749,2730,1,2017-05-16,2018-05-16,136,42552,0,F,1947-10-23,2018-07-25,2012-01-07,1,43,0,0,0
5,3,156352.7,2017-11-14,318,2017-11-24,1,1,41.77525733,-87.64060339,2250,0,2016-08-09,2017-08-09,221,150144,0,F,1962-02-16,2018-04-03,2002-09-14,0,-97,1,0,0
1,3,63924,2018-03-11,70,2018-03-15,0,1,41.99735527,-87.76561391,2070,0,2017-05-24,2018-05-24,144,63348,0,M,1995-05-29,2021-06-03,2009-02-16,0,74,0,0,0
4,1,105133.8,2018-08-24,236,2018-09-03,1,1,41.9460159,-87.7644415,33210,1,2017-09-22,2018-09-22,265,95880,0,F,1992-02-11,2020-03-17,2013-07-25,1,29,0,0,1
3,3,299557.9,2017-06-13,164,2017-06-25,1,1,41.86712525,-87.64706481,2440,0,2016-10-25,2017-10-25,298,295884,0,F,1949-01-17,2019-11-26,2013-01-19,0,134,0,0,0
3,1,77438.7,2016-11-29,334,2016-12-01,1,1,41.87698379,-87.74282373,44666,1,2015-07-12,2016-07-11,193,70416,0,F,1979-11-10,2018-06-23,2015-06-21,0,-141,1,0,1
1,3,219285.9,2016-08-14,227,2016-08-21,0,1,42.00259638,-87.66093221,2320,0,2015-07-21,2016-07-20,202,213624,0,M,1969-02-01,2019-08-16,2014-05-11,0,-25,1,0,0
1,1,192320.1,2016-08-22,235,2016-09-03,1,1,41.7786395,-87.72261309,39307,1,2015-08-21,2016-08-20,233,187680,0,M,1955-09-21,2019-12-24,2014-01-14,1,-2,1,0,1
2,3,273023.9,2017-01-24,24,2017-02-04,0,1,41.77073781,-87.72270698,1720,0,2016-04-21,2017-04-21,111,267060,0,M,1969-10-25,2020-09-17,2010-02-11,0,87,0,0,0
2,3,178004.2,2016-07-05,187,2016-07-09,1,1,41.76824358,-87.6198559,1050,0,2015-01-10,2016-01-10,10,164268,0,M,1982-06-06,2020-07-22,2003-09-12,0,-177,1,0,0
